TA2.8;Ensure that energy poor and vulnerable consumers have access to solar energy, e.g. through social housing installations, energy communities, or financing support for individual installations;TA2_Clean, affordable and secure energy;Solar Energy Access;This target is assigned to the sub-theme "Solar Energy Access" because it focuses on providing access to solar energy for vulnerable consumers.
TA2.8;Ensure that energy poor and vulnerable consumers have access to solar energy, e.g. through social housing installations, energy communities, or financing support for individual installations;TA2_Clean, affordable and secure energy;Energy Poverty Reduction;This target is also assigned to the sub-theme "Energy Poverty Reduction" as it aims to address energy poverty by providing access to solar energy.
TA4.46;Zero-emission large zero-emission aircraft will become market ready;TA4_Sustainable and smart mobility;Sustainable Aviation;This target is assigned to the sub-theme "Sustainable Aviation" because it focuses on the development of zero-emission aircraft.
TA4.46;Zero-emission large zero-emission aircraft will become market ready;TA4_Sustainable and smart mobility;Zero-Emission Transport;This target is also assigned to the sub-theme "Zero-Emission Transport" as it involves the development of zero-emission aircraft.
TA4.10;EU fisheries are encouraged to continue the positive trend, as observed for the period 2009-2019, towards reducing fuel intensity by reducing the fossil-fuel consumption per kg of landed product for at least an additional 15% for the period 2019-2030;TA4_Sustainable and smart mobility;Sustainable Fisheries;This target is assigned to the sub-theme "Sustainable Fisheries" because it aims to reduce fuel intensity in fisheries.
TA4.10;EU fisheries are encouraged to continue the positive trend, as observed for the period 2009-2019, towards reducing fuel intensity by reducing the fossil-fuel consumption per kg of landed product for at least an additional 15% for the period 2019-2030;TA4_Sustainable and smart mobility;Reducing Fossil Fuel Consumption;This target is also assigned to the sub-theme "Reducing Fossil Fuel Consumption" as it involves decreasing fossil fuel use in fisheries.
TA4.54;Active transport modes, such as cycling, have seen growth with cities announcing over 2300 km of extra cycling infrastructure. This should be doubled in the next decade towards 5000 km in safe bike lanes;TA4_Sustainable and smart mobility;Promoting Active Transport;This target is assigned to the sub-theme "Promoting Active Transport" because it focuses on increasing cycling infrastructure.
TA4.54;Active transport modes, such as cycling, have seen growth with cities announcing over 2300 km of extra cycling infrastructure. This should be doubled in the next decade towards 5000 km in safe bike lanes;TA4_Sustainable and smart mobility;Sustainable Urban Planning;This target is also assigned to the sub-theme "Sustainable Urban Planning" as it involves the development of cycling infrastructure in urban areas.
TA5.35;Strengthen the resilience of the EU food system. Build up resilience to possible future diseases and pandemics.  Increasing the sustainability of food producers will ultimately increase their resilience.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Food Systems;This target is assigned to the sub-theme "Sustainable Food Systems" because it aims to strengthen the resilience of the EU food system.
TA5.35;Strengthen the resilience of the EU food system. Build up resilience to possible future diseases and pandemics.  Increasing the sustainability of food producers will ultimately increase their resilience.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food Security;This target is also assigned to the sub-theme "Food Security" as it involves building resilience in the food system to ensure food security.
TA4.22;Build three million public electric charging points by 2030. Build one million public electric charging points by 2025.;TA4_Sustainable and smart mobility;Electrification of Transport;This target is assigned to the sub-theme "Electrification of Transport" because it focuses on building public electric charging points.
TA4.22;Build three million public electric charging points by 2030. Build one million public electric charging points by 2025.;TA4_Sustainable and smart mobility;Electric Vehicle Infrastructure;This target is also assigned to the sub-theme "Electric Vehicle Infrastructure" as it involves the development of charging points for electric vehicles.
TA5.11;Protect the environment and restore natural resources. Preserve biodiversity and reduce biodiversity loss.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Biodiversity Conservation;This target is assigned to the sub-theme "Biodiversity Conservation" because it aims to preserve biodiversity and reduce biodiversity loss.
TA5.11;Protect the environment and restore natural resources. Preserve biodiversity and reduce biodiversity loss.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Environmental Protection;This target is also assigned to the sub-theme "Environmental Protection" as it involves protecting the environment and restoring natural resources.
TA4.1;*The amendments in Dir. 2023/2413 are also intended to support the achievement of the Union’s target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030;TA4_Sustainable and smart mobility;Sustainable Biomethane Production;This target is assigned to the sub-theme "Sustainable Biomethane Production" because it focuses on the production of sustainable biomethane.
TA4.1;*The amendments in Dir. 2023/2413 are also intended to support the achievement of the Union’s target of an annual production of sustainable biomethane of 35 billion cubic meters by 2030;TA4_Sustainable and smart mobility;Renewable Energy;This target is also assigned to the sub-theme "Renewable Energy" as biomethane is a form of renewable energy.
TA6.16;14. Cities with at least 20.000 inhabitants have an ambitious Urban Greening Plan;TA6_Preserving and protecting biodiversity;Urban Greening;This target is assigned to the sub-theme "Urban Greening" because it focuses on the development of urban greening plans in cities.
TA6.16;14. Cities with at least 20.000 inhabitants have an ambitious Urban Greening Plan;TA6_Preserving and protecting biodiversity;Sustainable Urban Planning;This target is also assigned to the sub-theme "Sustainable Urban Planning" as it involves the development of urban greening plans.
TA3.36;Recycling of glass in packaging: 75%;TA3_Industrial strategy for a clean and circular economy;Sustainable Packaging;This target is assigned to the sub-theme "Sustainable Packaging" because it focuses on recycling glass in packaging.
TA3.36;Recycling of glass in packaging: 75%;TA3_Industrial strategy for a clean and circular economy;Waste Reduction;This target is also assigned to the sub-theme "Waste Reduction" as it involves reducing waste through recycling.
TA4.40;Rail and waterborne-based intermodal transport will be able to compete on equal footing with road-only transport in the EU;TA4_Sustainable and smart mobility;Sustainable Transport;This target is assigned to the sub-theme "Sustainable Transport" because it aims to promote rail and waterborne-based intermodal transport.
TA4.40;Rail and waterborne-based intermodal transport will be able to compete on equal footing with road-only transport in the EU;TA4_Sustainable and smart mobility;Multimodal Transport;This target is also assigned to the sub-theme "Multimodal Transport" as it involves the development of intermodal transport.
TA5.25;Promote better animal welfare to improve animal health and food quality;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Animal Welfare;This target is assigned to the sub-theme "Animal Welfare" because it focuses on promoting better animal welfare.
TA5.25;Promote better animal welfare to improve animal health and food quality;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Agriculture;This target is also assigned to the sub-theme "Sustainable Agriculture" as it involves improving animal health and food quality.
TA5.26;Strengthen educational messages on the importance of healthy nutrition, sustainable food production and consumption, and reducing food waste.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Food Systems;This target is assigned to the sub-theme "Sustainable Food Systems" because it aims to promote sustainable food production and consumption.
TA5.26;Strengthen educational messages on the importance of healthy nutrition, sustainable food production and consumption, and reducing food waste.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food Education;This target is also assigned to the sub-theme "Food Education" as it involves strengthening educational messages on healthy nutrition and sustainable food production.
TA1.7;Reduce methane emissions of 35% if compared to 2005 levels;TA1_Climate ambition;Methane Emissions Reduction;This target is assigned to the sub-theme "Methane Emissions Reduction" because it focuses on reducing methane emissions.
TA1.7;Reduce methane emissions of 35% if compared to 2005 levels;TA1_Climate ambition;Climate Change Mitigation;This target is also assigned to the sub-theme "Climate Change Mitigation" as reducing methane emissions contributes to mitigating climate change.
TA6.57;Developing skills and empowering people for sustainable forest-based bioeconomy;TA6_Preserving and protecting biodiversity;Sustainable Forest Management;This target is assigned to the sub-theme "Sustainable Forest Management" because it focuses on developing skills for a sustainable forest-based bioeconomy.
TA6.57;Developing skills and empowering people for sustainable forest-based bioeconomy;TA6_Preserving and protecting biodiversity;Bioeconomy Development;This target is also assigned to the sub-theme "Bioeconomy Development" as it involves empowering people for a sustainable forest-based bioeconomy.
TA5.31;Increase reformulation of food products in line with guidelines for healthy and sustainable diets;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Food Systems;This target is assigned to the sub-theme "Sustainable Food Systems" because it aims to promote healthy and sustainable diets.
TA5.31;Increase reformulation of food products in line with guidelines for healthy and sustainable diets;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food Reformulation;This target is also assigned to the sub-theme "Food Reformulation" as it involves reformulating food products to make them healthier and more sustainable.
TA2.36;;TA2_Clean, affordable and secure energy;;Unclassified;This target is assigned to the sub-theme "Unclassified" because there is no target content.
TA7.10;Improve soil quality by reducing nutrient losses and chemical pesticides’ use by 50% (target partially in common with the Farm to Fork strategy and Biodiversity strategy) - focus on soil quality and pesticides;TA7_Towards a zero-pollution ambition for a toxic free environment;Soil Quality Improvement;This target is assigned to the sub-theme "Soil Quality Improvement" because it focuses on improving soil quality by reducing nutrient losses and chemical pesticides.
TA7.10;Improve soil quality by reducing nutrient losses and chemical pesticides’ use by 50% (target partially in common with the Farm to Fork strategy and Biodiversity strategy) - focus on soil quality and pesticides;TA7_Towards a zero-pollution ambition for a toxic free environment;Sustainable Agriculture;This target is also assigned to the sub-theme "Sustainable Agriculture" as it involves reducing chemical pesticides and improving soil quality.
TA4.15;The average CO2 emissions of the Union fleet of new heavy-duty motor vehicles, other than special purpose, off-road, off-road special purpose, and vocational vehicles shall be reduced by the following percentages compared to the average CO2 emissions of the reporting period of the year 2019;TA4_Sustainable and smart mobility;Reducing CO2 Emissions;This target is assigned to the sub-theme "Reducing CO2 Emissions" because it focuses on reducing CO2 emissions from heavy-duty motor vehicles.
TA4.15;The average CO2 emissions of the Union fleet of new heavy-duty motor vehicles, other than special purpose, off-road, off-road special purpose, and vocational vehicles shall be reduced by the following percentages compared to the average CO2 emissions of the reporting period of the year 2019;TA4_Sustainable and smart mobility;Sustainable Transport;This target is also assigned to the sub-theme "Sustainable Transport" as reducing CO2 emissions from vehicles contributes to sustainable transport.
TA6.45;(marine ecosystem) Member States shall put in place the restoration measures that are necessary to re-establish the habitat types of groups 1-6 listed in Annex II in areas not covered by those habitat types;TA6_Preserving and protecting biodiversity;Marine Ecosystem Restoration;This target is assigned to the sub-theme "Marine Ecosystem Restoration" because it focuses on restoring marine ecosystems.
TA6.45;(marine ecosystem) Member States shall put in place the restoration measures that are necessary to re-establish the habitat types of groups 1-6 listed in Annex II in areas not covered by those habitat types;TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is also assigned to the sub-theme "Biodiversity Conservation" as restoring marine ecosystems contributes to biodiversity conservation.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste.;TA3_Industrial strategy for a clean and circular economy;Extended Producer Responsibility;This target is assigned to the sub-theme "Extended Producer Responsibility" because it focuses on producers taking responsibility for their products along the value chain.
TA3.5;By 2030 producers will have responsibility for their products along the value chain, including when they become waste.;TA3_Industrial strategy for a clean and circular economy;Circular Economy;This target is also assigned to the sub-theme "Circular Economy" as it involves producers taking responsibility for their products, contributing to a circular economy.
TA5.3;Reduce nutrient losses by at least 50%, while ensuring no deterioration on soil fertility;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Agriculture;This target is assigned to the sub-theme "Sustainable Agriculture" because it aims to reduce nutrient losses while maintaining soil fertility.
TA5.3;Reduce nutrient losses by at least 50%, while ensuring no deterioration on soil fertility;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Soil Quality Improvement;This target is also assigned to the sub-theme "Soil Quality Improvement" as reducing nutrient losses contributes to improving soil quality.
TA6.42;(Restoration of the natural connectivity of rivers and natural functions of the related floodplains) Member States shall make an inventory of artificial barriers to connectivity of surface waters and remove them;TA6_Preserving and protecting biodiversity;River Restoration;This target is assigned to the sub-theme "River Restoration" because it focuses on restoring the natural connectivity of rivers and floodplains.
TA6.42;(Restoration of the natural connectivity of rivers and natural functions of the related floodplains) Member States shall make an inventory of artificial barriers to connectivity of surface waters and remove them;TA6_Preserving and protecting biodiversity;Water Management;This target is also assigned to the sub-theme "Water Management" as it involves managing water resources to restore river connectivity.
TA5.21;Ensure access to fast broadband to all farmers and all rural areas (enabler for jobs, businesses, investments, improvement in quality of life in rural areas and enabler to mainstream precision farming and use of artificial intelligence);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Digitalization of Agriculture;This target is assigned to the sub-theme "Digitalization of Agriculture" because it focuses on providing access to fast broadband for farmers and rural areas.
TA5.21;Ensure access to fast broadband to all farmers and all rural areas (enabler for jobs, businesses, investments, improvement in quality of life in rural areas and enabler to mainstream precision farming and use of artificial intelligence);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Rural Development;This target is also assigned to the sub-theme "Rural Development" as it involves improving quality of life in rural areas through access to broadband.
TA5.20;Foster the competitiveness of the EU supply sector;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Agriculture;This target is assigned to the sub-theme "Sustainable Agriculture" because it aims to foster the competitiveness of the EU supply sector.
TA5.20;Foster the competitiveness of the EU supply sector;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Agricultural Competitiveness;This target is also assigned to the sub-theme "Agricultural Competitiveness" as it involves fostering the competitiveness of the EU supply sector.
TA6.28;In accordance with the CFP, all harvested stocks should be fished at maximum sustainable yield (MSY);TA6_Preserving and protecting biodiversity;Sustainable Fisheries;This target is assigned to the sub-theme "Sustainable Fisheries" because it focuses on fishing at maximum sustainable yield.
TA6.28;In accordance with the CFP, all harvested stocks should be fished at maximum sustainable yield (MSY);TA6_Preserving and protecting biodiversity;Marine Conservation;This target is also assigned to the sub-theme "Marine Conservation" as fishing at maximum sustainable yield contributes to marine conservation.
TA6.4;2b. Strictly protect all remaining EU primary and old-growth forests (target partially in common with the Forest Strategy);TA6_Preserving and protecting biodiversity;Forest Conservation;This target is assigned to the sub-theme "Forest Conservation" because it focuses on strictly protecting primary and old-growth forests.
TA6.4;2b. Strictly protect all remaining EU primary and old-growth forests (target partially in common with the Forest Strategy);TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is also assigned to the sub-theme "Biodiversity Conservation" as protecting forests contributes to biodiversity conservation.
TA3.35;Recycling of aluminium in packaging: 60%;TA3_Industrial strategy for a clean and circular economy;Sustainable Packaging;This target is assigned to the sub-theme "Sustainable Packaging" because it focuses on recycling aluminium in packaging.
TA3.35;Recycling of aluminium in packaging: 60%;TA3_Industrial strategy for a clean and circular economy;Waste Reduction;This target is also assigned to the sub-theme "Waste Reduction" as recycling aluminium contributes to reducing waste.
TA4.38;High-speed rail traffic will double compared to 2015, by 2030. It will triple by 2050.;TA4_Sustainable and smart mobility;Sustainable Transport;This target is assigned to the sub-theme "Sustainable Transport" because it aims to increase high-speed rail traffic.
TA4.38;High-speed rail traffic will double compared to 2015, by 2030. It will triple by 2050.;TA4_Sustainable and smart mobility;Rail Transport Development;This target is also assigned to the sub-theme "Rail Transport Development" as it involves increasing high-speed rail traffic.
TA5.9;Increase organic farming with the aim to achieve at least 25% of total farmland under organic farming by 2030 (target in common with the Biodiversity Strategy 2030);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Organic Farming;This target is assigned to the sub-theme "Organic Farming" because it focuses on increasing organic farming.
TA5.9;Increase organic farming with the aim to achieve at least 25% of total farmland under organic farming by 2030 (target in common with the Biodiversity Strategy 2030);TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Agriculture;This target is also assigned to the sub-theme "Sustainable Agriculture" as organic farming contributes to sustainable agriculture.
TA6.51;(forest ecosystems) Member States shall achieve an increasing trend at national level of at least six out of seven of the following indicators in forest ecosystems;TA6_Preserving and protecting biodiversity;Forest Ecosystem Restoration;This target is assigned to the sub-theme "Forest Ecosystem Restoration" because it focuses on achieving an increasing trend in forest ecosystem indicators.
TA6.51;(forest ecosystems) Member States shall achieve an increasing trend at national level of at least six out of seven of the following indicators in forest ecosystems;TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is also assigned to the sub-theme "Biodiversity Conservation" as restoring forest ecosystems contributes to biodiversity conservation.
TA6.26;Ensure that incidental catches of sensitive marine species, including those listed under Directives 92/43/EEC and 2009/147/EC, that are a result of fishing, are minimised and where possible eliminated;TA6_Preserving and protecting biodiversity;Marine Conservation;This target is assigned to the sub-theme "Marine Conservation" because it focuses on minimizing incidental catches of sensitive marine species.
TA6.26;Ensure that incidental catches of sensitive marine species, including those listed under Directives 92/43/EEC and 2009/147/EC, that are a result of fishing, are minimised and where possible eliminated;TA6_Preserving and protecting biodiversity;Sustainable Fisheries;This target is also assigned to the sub-theme "Sustainable Fisheries" as minimizing incidental catches contributes to sustainable fisheries.
TA1.6;;TA1_Climate ambition;;Unclassified;This target is assigned to the sub-theme "Unclassified" because there is no target content.
TA5.33;Move to healthier and more sustainable diets;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Food Systems;This target is assigned to the sub-theme "Sustainable Food Systems" because it aims to promote healthier and more sustainable diets.
TA5.33;Move to healthier and more sustainable diets;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Food Reformulation;This target is also assigned to the sub-theme "Food Reformulation" as promoting healthier diets involves reformulating food products.
TA1.11;Upgrade national targets in line with an EU-wide reduction of 40% in the ESR sectors compared to 2005.;TA1_Climate ambition;Climate Change Mitigation;This target is assigned to the sub-theme "Climate Change Mitigation" because it involves reducing greenhouse gas emissions.
TA1.11;Upgrade national targets in line with an EU-wide reduction of 40% in the ESR sectors compared to 2005.;TA1_Climate ambition;Greenhouse Gas Reduction;This target is also assigned to the sub-theme "Greenhouse Gas Reduction" as it focuses on reducing emissions in the ESR sectors.
TA6.2;1.b Legally protect a minimum of 30% of the EU's sea area;TA6_Preserving and protecting biodiversity;Marine Conservation;This target is assigned to the sub-theme "Marine Conservation" because it focuses on legally protecting a minimum of 30% of the EU's sea area.
TA6.2;1.b Legally protect a minimum of 30% of the EU's sea area;TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is also assigned to the sub-theme "Biodiversity Conservation" as protecting sea areas contributes to biodiversity conservation.
TA1.15;Reduce buildings’ greenhouse gas emissions by 60%, compared to 2015 levels, by 2030;TA1_Climate ambition;Building Emissions Reduction;This target is assigned to the sub-theme "Building Emissions Reduction" because it focuses on reducing greenhouse gas emissions from buildings.
TA1.15;Reduce buildings’ greenhouse gas emissions by 60%, compared to 2015 levels, by 2030;TA1_Climate ambition;Climate Change Mitigation;This target is also assigned to the sub-theme "Climate Change Mitigation" as reducing building emissions contributes to mitigating climate change.
TA7.1;The obligation to set up urban wastewater collecting systems is extended to all agglomerations with a p.e. of 1.000 or more;TA7_Towards a zero-pollution ambition for a toxic free environment;Wastewater Management;This target is assigned to the sub-theme "Wastewater Management" because it focuses on setting up urban wastewater collecting systems.
TA7.1;The obligation to set up urban wastewater collecting systems is extended to all agglomerations with a p.e. of 1.000 or more;TA7_Towards a zero-pollution ambition for a toxic free environment;Water Pollution Reduction;This target is also assigned to the sub-theme "Water Pollution Reduction" as managing wastewater contributes to reducing water pollution.
TA6.3;2.a Strictly protect at least a third of the EU'S protected areas;TA6_Preserving and protecting biodiversity;Protected Areas Conservation;This target is assigned to the sub-theme "Protected Areas Conservation" because it focuses on strictly protecting at least a third of the EU's protected areas.
TA6.3;2.a Strictly protect at least a third of the EU'S protected areas;TA6_Preserving and protecting biodiversity;Biodiversity Conservation;This target is also assigned to the sub-theme "Biodiversity Conservation" as protecting areas contributes to biodiversity conservation.
TA3.3;Double its circular material use rate in the coming decade;TA3_Industrial strategy for a clean and circular economy;Circular Economy;This target is assigned to the sub-theme "Circular Economy" because it aims to double the circular material use rate.
TA3.3;Double its circular material use rate in the coming decade;TA3_Industrial strategy for a clean and circular economy;Sustainable Resource Management;This target is also assigned to the sub-theme "Sustainable Resource Management" as increasing circular material use contributes to sustainable resource management.
TA7.23;Remove micropollutants from wastewater.;TA7_Towards a zero-pollution ambition for a toxic free environment;Wastewater Treatment;This target is assigned to the sub-theme "Wastewater Treatment" because it focuses on removing micropollutants from wastewater.
TA7.23;Remove micropollutants from wastewater.;TA7_Towards a zero-pollution ambition for a toxic free environment;Water Pollution Reduction;This target is also assigned to the sub-theme "Water Pollution Reduction" as removing micropollutants contributes to reducing water pollution.
TA7.5;The Ambient Air Quality Directives set EU air quality standards for 12 air pollutants;TA7_Towards a zero-pollution ambition for a toxic free environment;Air Quality Improvement;This target is assigned to the sub-theme "Air Quality Improvement" because it focuses on setting EU air quality standards.
TA7.5;The Ambient Air Quality Directives set EU air quality standards for 12 air pollutants;TA7_Towards a zero-pollution ambition for a toxic free environment;Air Pollution Reduction;This target is also assigned to the sub-theme "Air Pollution Reduction" as setting air quality standards contributes to reducing air pollution.
TA6.27;Optimise exploitation patterns to provide protection for juveniles and spawning aggregations of marine biological resources;TA6_Preserving and protecting biodiversity;Marine Conservation;This target is assigned to the sub-theme "Marine Conservation" because it focuses on optimizing exploitation patterns to protect marine biological resources.
TA6.27;Optimise exploitation patterns to provide protection for juveniles and spawning aggregations of marine biological resources;TA6_Preserving and protecting biodiversity;Sustainable Fisheries;This target is also assigned to the sub-theme "Sustainable Fisheries" as optimizing exploitation patterns contributes to sustainable fisheries.
TA5.10;Increase renewable energy in agriculture and food sector.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Renewable Energy;This target is assigned to the sub-theme "Renewable Energy" because it focuses on increasing renewable energy in the agriculture and food sector.
TA5.10;Increase renewable energy in agriculture and food sector.;TA5_Greening the Common Agricultural Policy - Farm to Fork Strategy;Sustainable Agriculture;This target is also assigned to the sub-theme "Sustainable Agriculture" as increasing renewable energy contributes to sustainable agriculture.
TA4.17;This Regulation will, until 31 December 2024, be complemented by additional measures corresponding to a reduction of 10 g CO2/km as part of the Union's integrated approach;TA4_Sustainable and smart mobility;Reducing CO2 Emissions;This target is assigned to the sub-theme "Reducing CO2 Emissions" because it involves reducing CO2 emissions from vehicles.
TA4.17;This Regulation will, until 31 December 2024, be complemented by additional measures corresponding to a reduction of 10 g CO2/km as part of the Union's integrated approach;TA4_Sustainable and smart mobility;Sustainable Transport;This target is also assigned to the sub-theme "Sustainable Transport" as reducing CO2 emissions contributes to sustainable transport.
TA2.28;Reduce buildings' energy consumption for heating and cooling by 18%;TA2_Clean, affordable and secure energy;Building Energy Efficiency;This target is assigned to the sub-theme "Building Energy Efficiency" because it focuses on reducing buildings' energy consumption.
TA2.28;Reduce buildings' energy consumption for heating and cooling by 18%;TA2_Clean, affordable and secure energy;Energy Efficiency;This target is also assigned to the sub-theme "Energy Efficiency" as reducing energy consumption contributes to energy efficiency.
TA7.23;;TA7_Towards a zero-pollution ambition for a toxic free environment;;Unclassified;This target is assigned to the sub-theme "Unclassified" because there is no target content.
