TA6.8;5. The decline of pollinators is reversed;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation;This target is assigned to the sub-theme "Biodiversity Protection & Conservation" because it focuses on reversing the decline of pollinators, which is directly related to biodiversity conservation.
TA6.9;6. The risk and use of chemical pesticides is reduced by 50%, and the use of more hazardous pesticides is reduced by 50%;TA6_Preserving and protecting biodiversity;Pesticides Reduction;This target is assigned to the sub-theme "Pesticides Reduction" because it aims to reduce the risk and use of chemical pesticides, which is directly related to pesticide reduction.
TA6.10;7. At least 10% of agricultural area is under high-diversity landscape features;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Agricultural Ecosystems" because it focuses on increasing the area of high-diversity landscape features in agriculture, which is related to agricultural ecosystem restoration.
TA6.11;9. Three billion trees are planted in the EU, in full respect of ecological principles;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Forests;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Forests" because it aims to plant three billion trees in the EU, which is directly related to forest ecosystem restoration.
TA6.13;11. At least 25.000 km of free-flowing rivers are restored;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Rivers;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Rivers" because it focuses on restoring free-flowing rivers, which is directly related to river ecosystem restoration.
TA6.14;12. There is a 50% reduction in the number of Red List species threatened by Invasive Alien Species (IAS);TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation;This target is assigned to the sub-theme "Biodiversity Protection & Conservation" because it aims to reduce the number of Red List species threatened by invasive alien species, which is directly related to biodiversity conservation.
TA6.15;13. The losses of nutrients from fertilisers are reduced by 50%, resulting in the reduction of the use of fertilisers by at least 20%;TA6_Preserving and protecting biodiversity;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it focuses on reducing nutrient losses from fertilizers, which is directly related to soil health.
TA6.16;14. Cities with at least 20.000 inhabitants have an ambitious Urban Greening Plan;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Urban Nature;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Urban Nature" because it aims to promote urban greening plans in cities, which is related to urban nature and biodiversity conservation.
TA6.28;In accordance with the CFP, it is crucial to continue and accelerate the work of rebuilding and keeping fish stocks above MSY levels;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Fisheries;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Fisheries" because it focuses on rebuilding and keeping fish stocks above MSY levels, which is directly related to fisheries and marine biodiversity.
TA6.29;Terrestrial ecosystems. Member States shall put in place [...] measures [...] to jointly cover, as a Union target, throughout the areas and ecosystems [...] defined in Art. 2, by 2030, at least 20% of land areas in need of restoration and, by 2050, all ecosystems in need of restoration.;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration" because it aims to restore terrestrial ecosystems, which is directly related to ecosystem restoration.
TA6.30;Marine ecosystems. Member States shall put in place [...] measures [...] to jointly cover, as a Union target, throughout the areas and ecosystems [...] defined in Art. 2, by 2030, at least 20% of sea areas in need of restoration and, by 2050, all ecosystems in need of restoration.;TA6_Preserving and protecting biodiversity;Marine Ecosystem Restoration;This target is assigned to the sub-theme "Marine Ecosystem Restoration" because it focuses on restoring marine ecosystems, which is directly related to marine ecosystem restoration.
TA6.31;Terrestrial, coastal and freshwater ecosystems. Member States shall put in place the restoration measures [...] to improve to good condition areas of habitat types listed in Annex I which are not in good condition.;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration" because it aims to restore terrestrial, coastal, and freshwater ecosystems, which is directly related to ecosystem restoration.
TA6.32;Terrestrial, coastal and freshwater ecosystems. Member States shall put in place the restoration measures [...] to re-establish the habitat types listed in Annex I in areas not covered by those habitat types;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration" because it focuses on re-establishing habitat types in areas not covered by those habitat types, which is directly related to ecosystem restoration.
TA6.33;Terrestrial, coastal and freshwater ecosystems. Member States shall put in place the restoration measures for the terrestrial, coastal and freshwater habitats of the species listed in Annexes II, IV and V;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation;This target is assigned to the sub-theme "Biodiversity Protection & Conservation" because it aims to restore habitats for species listed in Annexes II, IV, and V, which is directly related to biodiversity conservation.
TA6.34;Terrestrial, coastal and freshwater ecosystems. Member States shall ensure that condition is known for at least 90% of the area distributed overall habitat types listed in Annex I by 2030 and 100% by 2040.;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Monitoring;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Monitoring" because it focuses on monitoring the condition of habitat types, which is directly related to biodiversity conservation monitoring.
TA6.35;Terrestrial, coastal and freshwater ecosystems. Member States shall ensure that there is: (a) an increase of habitat area in good condition for habitat types listed in Annex I;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration" because it aims to increase the area of habitats in good condition, which is directly related to ecosystem restoration.
TA6.36;(urban ecosystems) By 2030, Member States shall ensure that there is no net loss in the total national area of urban green space, and of urban tree canopy cover in urban ecosystem areas.;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Urban Nature;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Urban Nature" because it focuses on maintaining urban green space and tree canopy cover, which is related to urban nature and biodiversity conservation.
TA6.37;(urban ecosystems) Member States shall achieve thereafter an increasing trend in the total national area of urban green space, including through the integration of urban green space into buildings and infrastructure;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Urban Nature;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Urban Nature" because it aims to increase the area of urban green space, which is directly related to urban nature and biodiversity conservation.
TA6.38;(urban ecosystems) Member States shall achieve, in each urban ecosystem area, determined in accordance with Article 14(4), an increasing trend of urban tree canopy cover;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Urban Nature;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Urban Nature" because it focuses on increasing urban tree canopy cover, which is directly related to urban nature and biodiversity conservation.
TA6.39;Natural connectivity of rivers and natural functions of the related floodplains. Member States shall make an inventory of artificial barriers and remove them to connectivity of surface waters;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Rivers;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Rivers" because it aims to restore natural connectivity of rivers and remove artificial barriers, which is directly related to river ecosystem restoration.
TA6.40;(pollinator) Member States shall, by putting in place in a timely manner appropriate and effective measures, improve pollinator diversity and reverse the decline of pollinator populations;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation;This target is assigned to the sub-theme "Biodiversity Protection & Conservation" because it focuses on improving pollinator diversity and reversing the decline of pollinator populations, which is directly related to biodiversity conservation.
TA6.41;Marine ecosystems. Member States shall put in place the restoration measures [...] to improve [...] areas of habitat types listed in Annex II which are not in good condition.;TA6_Preserving and protecting biodiversity;Marine Ecosystem Restoration;This target is assigned to the sub-theme "Marine Ecosystem Restoration" because it aims to restore marine ecosystems, which is directly related to marine ecosystem restoration.
TA6.42;ecosystems. Member States shall put in place the restoration measures that are necessary to re-establish the habitat types of groups 1-6 listed in Annex II;TA6_Preserving and protecting biodiversity;Marine Ecosystem Restoration;This target is assigned to the sub-theme "Marine Ecosystem Restoration" because it focuses on re-establishing habitat types in marine ecosystems, which is directly related to marine ecosystem restoration.
TA6.43;Marine ecosystems. Member States shall ensure, by 2030 at the latest, that the condition is known for at least 50% of the area distributed over all habitat types listed in groups 1–6 of Annex II.;TA6_Preserving and protecting biodiversity;Biodiversity Protection & Conservation - Monitoring;This target is assigned to the sub-theme "Biodiversity Protection & Conservation - Monitoring" because it aims to monitor the condition of marine habitat types, which is directly related to biodiversity conservation monitoring.
TA6.44;(agricultural ecosystems) Member States shall put in place measures which shall aim to achieve an increasing trend at national level of at least two out of the three following indicators in agricultural ecosystems;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Agricultural Ecosystems" because it focuses on improving indicators in agricultural ecosystems, which is directly related to agricultural ecosystem restoration.
TA6.45;(agricultural ecosystems) Member States shall put in place restoration measures which shall aim to ensure that the common farmland bird index at national level based on the species specified in Annex V reaches the following levels;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Agricultural Ecosystems;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Agricultural Ecosystems" because it aims to restore farmland bird populations, which is directly related to agricultural ecosystem restoration.
TA6.46;(agricultural ecosystems) Member States shall put in place measures which shall aim to restore organic soils in agricultural use constituting drained peatlands.;TA6_Preserving and protecting biodiversity;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it focuses on restoring organic soils in agricultural use, which is directly related to soil health.
TA6.47;(trees) When identifying and implementing the restoration measures to meet the objectives and obligations set out in Articles 4, 6, 7, 8, 9 and 10, Member States shall aim to contribute to the commitment of planting at least three billion additional trees by 2030;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Forests;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Forests" because it aims to plant additional trees, which is directly related to forest ecosystem restoration.
TA6.48;(forest ecosystems) Member States shall achieve an increasing trend at national level of at least six out of seven of the following indicators in forest ecosystems;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Forests;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Forests" because it focuses on improving indicators in forest ecosystems, which is directly related to forest ecosystem restoration.
TA6.49;(forest ecosystems) Member States shall achieve an increasing trend at national level of the common forest bird index;TA6_Preserving and protecting biodiversity;Terrestrial Ecosystems Restoration - Forests;This target is assigned to the sub-theme "Terrestrial Ecosystems Restoration - Forests" because it aims to restore forest bird populations, which is directly related to forest ecosystem restoration.
TA6.50;Reach no net land take;TA6_Preserving and protecting biodiversity;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it focuses on reaching no net land take, which is directly related to soil health.
TA6.51;Member States shall take the measures necessary to ensure that water intended for human consumption is wholesome and clean;TA6_Preserving and protecting biodiversity;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it aims to ensure that water intended for human consumption is wholesome and clean, which is directly related to water quality.
TA6.52;The Ambient Air Quality Directives set EU air quality standards for 12 air pollutants;TA6_Preserving and protecting biodiversity;Improve Air Quality;This target is assigned to the sub-theme "Improve Air Quality" because it focuses on setting EU air quality standards, which is directly related to air quality improvement.
TA6.62;The Water Reuse Regulation aim to encourage and facilitate water reuse in the EU;TA6_Preserving and protecting biodiversity;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it aims to encourage and facilitate water reuse, which is directly related to water quality improvement.
TA7.4;The Industrial Emissions Directive (IED) aims at preventing or reducing emissions from large industrial installations and intensive farming into the environment.;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Air Quality;This target is assigned to the sub-theme "Improve Air Quality" because it focuses on preventing or reducing emissions from industrial installations and intensive farming, which is directly related to air quality improvement.
TA7.5;The revised Urban Wastewater Treatment Directive (UWWTD) extends the scope of the 1991 UWWTD;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it aims to improve urban wastewater treatment, which is directly related to water quality improvement.
TA7.6;Improve soil quality by reducing chemical pesticides’ use by 50%, by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it focuses on reducing chemical pesticides' use, which is directly related to soil health.
TA7.8;Improve soil quality by reducing nutrient losses use by 50%, by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it aims to reduce nutrient losses, which is directly related to soil health.
TA7.9;Improve air quality to reduce the number of premature deaths caused by air pollution by 55% by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Air Quality;This target is assigned to the sub-theme "Improve Air Quality" because it focuses on reducing premature deaths caused by air pollution, which is directly related to air quality improvement.
TA7.10;Improve water quality by reducing waste, plastic litter at sea (by 50%);TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it aims to reduce waste and plastic litter at sea, which is directly related to water quality improvement.
TA7.11;Improve water quality by reducing microplastics released into the environment (by 30%);TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it focuses on reducing microplastics released into the environment, which is directly related to water quality improvement.
TA7.13;Reduce by 25% the EU ecosystems where air pollution threatens biodiversity, by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Air Quality;This target is assigned to the sub-theme "Improve Air Quality" because it aims to reduce the number of EU ecosystems where air pollution threatens biodiversity, which is directly related to air quality improvement.
TA7.14;Reduce the share of people chronically disturbed by transport noise by 30%, by 2030;TA7_Towards a zero-pollution ambition for a toxic free environment;Noise Reduction;This target is assigned to the sub-theme "Noise Reduction" because it focuses on reducing the share of people chronically disturbed by transport noise, which is directly related to noise reduction.
TA7.15;Having all soils in healthy condition by 2050;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Soils Health;This target is assigned to the sub-theme "Improve Soils Health" because it aims to have all soils in healthy condition, which is directly related to soil health.
TA7.16;By means of an updated and harmonised list of pollutants affecting surface and groundwater, updated existing quality standards, new monitoring requirements, improved and more accessible data, and a more flexible framework for addressing pollutants of emerging concerns;TA7_Towards a zero-pollution ambition for a toxic free environment;Improve Water Quality;This target is assigned to the sub-theme "Improve Water Quality" because it focuses on updating and harmonizing the list of pollutants affecting surface and groundwater, which is directly related to water quality improvement.
